Job Title,Rating,Location,Headquarters,Size,company_txt,Industry,Lower Salary,Upper Salary,Avg Salary(K),job_title_sim,seniority_by_title,Python,spark,aws,sql,keras,pytorch,scikit,tensor,hadoop,flink,mongo,lat,lng
Program/Data Analyst,3.4,"Washington, DC","Fairfax, VA",9,General Dynamics Information Technology,IT Services,55,99,77.0,analyst,na,0,0,0,1,0,0,0,0,0,0,0,38.9047,-77.0163
Data Engineer,4.1,"Herndon, VA","Herndon, VA",8,ManTech,Research & Development,67,117,92.0,data engineer,na,0,0,0,1,0,0,0,0,1,0,0,38.9699,-77.3867
Senior Data Scientist: Causal & Predictive analytics AI Innovation Lab,3.8,"Cambridge, MA","Basel, Switzerland",9,Novartis,Biotech & Pharmaceuticals,92,150,121.0,data scientist,sr,0,0,0,0,0,0,0,0,0,0,0,42.3759,-71.1185
"Principal Data Engineer, Data Platform & Insights",4.0,"San Francisco, CA","San Rafael, CA",8,Autodesk,Computer Hardware & Software,116,209,162.5,data engineer,sr,1,1,0,1,0,0,0,0,0,0,0,37.7558,-122.4449
RESEARCH SCIENTIST - BIOLOGICAL SAFETY,3.9,"San Antonio, TX","San Antonio, TX",7,Southwest Research Institute,Research & Development,38,82,60.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,29.4632,-98.5238
Data Operations Lead,3.8291666666666675,"San Francisco, CA","San Francisco, CA",5,Mus,IT Services,85,90,87.5,analyst,sr,1,0,0,1,0,0,0,0,0,0,0,37.7558,-122.4449
Big Data Engineer,4.4,"Indianapolis, IN","Pleasanton, CA",3,SpringML,Enterprise Software & Network Solutions,62,119,90.5,data engineer,na,1,1,0,0,0,0,0,0,1,0,0,39.7771,-86.1458
Data Scientist / Machine Learning Expert,3.8,"Cambridge, MA","Basel, Switzerland",9,Novartis,Biotech & Pharmaceuticals,86,143,114.5,data scientist,na,1,0,0,0,0,1,1,0,0,0,0,42.3759,-71.1185
Data Scientist,3.8,"Sunnyvale, CA","Sunnyvale, CA",8,Juniper Networks,Telecommunications Services,93,149,121.0,data scientist,na,1,1,0,1,1,0,1,1,0,0,1,37.3836,-122.0255
Senior Data Scientist,2.2,"Dallas, TX","Denver, CO",6,The Integer Group,Advertising & Marketing,84,136,110.0,data scientist,sr,0,0,0,0,0,0,0,0,0,0,0,32.7935,-96.7667
PV Scientist,2.9,"Newton, MA","Newton, MA",5,Karyopharm Therapeutics Inc.,Biotech & Pharmaceuticals,60,123,91.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,42.3316,-71.2085
Clinical Data Analyst,4.1,"Portsmouth, VA","Herndon, VA",8,ManTech,Research & Development,52,89,70.5,analyst,na,0,0,0,0,0,0,0,0,0,0,0,36.8468,-76.354
Data Engineer,3.7,"Lafayette, LA","Denver, CO",6,P2 Energy Solutions,Computer Hardware & Software,48,93,70.5,data engineer,na,0,0,0,1,0,0,0,0,0,0,0,30.2082,-92.0325
Computational Chemist/Data Scientist,3.8,"Richland, WA","Richland, WA",7,PNNL,Energy,56,97,76.5,data scientist,na,1,0,0,0,0,0,0,0,0,0,0,46.2824,-119.2939
Data Engineer,3.6,"Springfield, MA","Springfield, MA",8,MassMutual,Insurance Carriers,65,119,92.0,data engineer,na,1,1,0,0,0,0,0,0,0,0,0,42.1155,-72.5395
Principal Data Scientist (Computational Chemistry),4.7,"Salt Lake City, UT","Salt Lake City, UT",4,Recursion Pharmaceuticals,Biotech & Pharmaceuticals,108,173,140.5,data scientist,sr,1,0,1,0,1,1,1,1,0,0,0,40.7776,-111.9311
Product Engineer – Data Science,3.5,"Arlington, VA","Redlands, CA",7,Esri,Computer Hardware & Software,63,101,82.0,data engineer,na,1,0,0,1,0,0,0,0,0,0,0,38.8786,-77.1011
"Principal Scientist, Chemistry & Immunology",3.3,"Rochester, NY","Rochester, NY",9,Rochester Regional Health,Health Care Services & Hospitals,54,115,84.5,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,43.168,-77.6162
"Scientist/Senior Scientist, Autoimmune",4.4,"Cambridge, MA","Cambridge, MA",5,Rubius Therapeutics,Biotech & Pharmaceuticals,90,179,134.5,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,42.3759,-71.1185
Data Scientist,3.3,"San Francisco, CA","San Francisco, CA",5,Samba TV,Advertising & Marketing,127,202,164.5,data scientist,na,0,0,0,0,0,0,0,0,0,0,0,37.7558,-122.4449
Market Data Analyst,3.4,"West Palm Beach, FL","West Palm Beach, FL",5,SV Microwave,Telecommunications Manufacturing,31,57,44.0,analyst,na,0,0,0,0,0,0,0,0,0,0,0,26.7469,-80.132
Software Engineer - Data Visualization,4.0,"Annapolis Junction, MD","Annapolis Junction, MD",4,ClearEdge,Computer Hardware & Software,60,127,93.5,data engineer,na,0,0,0,0,0,0,0,0,0,0,0,,
Data Engineer,4.4,"Herndon, VA","Pleasanton, CA",3,SpringML,Enterprise Software & Network Solutions,75,143,109.0,data engineer,na,1,1,0,0,0,0,0,0,1,0,0,38.9699,-77.3867
Staff Data Engineer,3.8,"Austin, TX","Redwood City, CA",6,Sumo Logic,Computer Hardware & Software,105,194,149.5,data engineer,na,0,1,1,0,0,0,0,0,0,0,0,30.3005,-97.7522
Associate Data Engineer,3.5,"Washington, DC","Washington, DC",7,EAB,Research & Development,45,86,65.5,data engineer,na,0,1,1,1,0,0,0,0,0,0,0,38.9047,-77.0163
Senior Data Scientist,3.5,"Charlotte, NC","Charlotte, NC",7,Brighthouse Financial,Insurance Carriers,95,154,124.5,data scientist,sr,1,1,0,0,0,0,0,0,0,0,0,35.2083,-80.8303
Staff BI and Data Engineer,2.9,"San Jose, CA","New York, NY",4,Affinity Solutions,Advertising & Marketing,80,148,114.0,data engineer,na,1,1,0,1,0,0,0,0,0,0,0,37.3012,-121.848
Marketing Data Analyst,3.9,"Exton, PA","Exton, PA",6,Citadel Federal Credit Union,Banks & Credit Unions,36,62,49.0,analyst,na,1,0,0,1,0,0,0,0,0,0,0,40.0307,-75.6303
"Principal Scientist, Hematology",3.3,"Rochester, NY","Rochester, NY",9,Rochester Regional Health,Health Care Services & Hospitals,54,115,84.5,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,43.168,-77.6162
Data Analyst,3.8291666666666675,"Alexandria, VA","Alexandria, VA",6,CALIBRE Systems,IT Services,50,92,71.0,analyst,na,0,0,0,1,0,0,0,0,0,0,0,38.8185,-77.0861
"Director - Data, Privacy and AI Governance",3.6,"Boston, MA","Springfield, MA",8,MassMutual,Insurance Carriers,67,135,101.0,director,na,0,0,0,0,0,0,0,0,0,0,0,42.3188,-71.0852
Data Scientist,3.5,"Redlands, CA","Redlands, CA",7,Esri,Computer Hardware & Software,82,132,107.0,data scientist,na,1,1,1,0,0,0,0,0,1,0,1,34.0512,-117.1712
Data Scientist,4.7,"Ipswich, MA","Ipswich, MA",5,New England Biolabs,Biotech & Pharmaceuticals,85,140,112.5,data scientist,na,1,0,0,0,0,0,0,0,0,0,0,,
Staff Machine Learning Engineer,3.9,"San Francisco, CA","San Francisco, CA",5,Tapjoy,Internet,138,224,181.0,machine learning engineer,na,1,1,0,1,0,0,1,1,0,0,0,37.7558,-122.4449
Information Security Data Analyst,3.7,"Chicago, IL","Chicago, IL",9,Motorola Solutions,Computer Hardware & Software,42,80,61.0,analyst,na,1,1,0,1,0,0,0,0,1,0,0,41.8375,-87.6866
Lead Data Engineer,4.1,"Mountain View, CA","Mountain View, CA",4,Credit Sesame,Internet,190,220,205.0,data engineer,sr,1,1,1,1,0,0,0,0,0,0,0,37.4001,-122.0796
Scientist Manufacturing - Kentucky BioProcessing,3.1,"Owensboro, KY","Winston-Salem, NC",8,Reynolds American,Consumer Products Manufacturing,68,139,103.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,37.7575,-87.1172
Data Analytics Project Manager,3.6,"Springfield, MA","Springfield, MA",8,MassMutual,Insurance Carriers,34,92,63.0,Data scientist project manager,na,0,0,0,0,0,0,0,0,0,0,0,42.1155,-72.5395
Consultant - Analytics Consulting,3.0,"Hartford, CT","Bengaluru, India",9,Infosys,IT Services,54,71,62.5,data analitics,na,0,0,0,0,0,0,0,0,0,0,0,41.7661,-72.6834
Data Engineer,3.5,"Orange, CA","Orange, CA",6,Alignment Healthcare,Health Care Services & Hospitals,65,124,94.5,data engineer,na,1,1,1,1,0,0,0,0,1,0,0,33.8038,-117.8218
Marketing Data Analyst,3.6,"Highland, CA","Highland, CA",7,San Manuel Casino,Gambling,35,62,48.5,analyst,na,0,0,0,1,0,0,0,0,0,0,0,34.1113,-117.165
Senior Scientist (Neuroscience),3.5,"Marlborough, MA","Marlborough, MA",7,Sunovion,Biotech & Pharmaceuticals,109,200,154.5,other scientist,sr,1,0,0,0,0,0,0,0,0,0,0,42.3494,-71.5468
Medical Laboratory Scientist,4.0,"Burleson, TX","Arlington, TX",7,Texas Health Huguley Hospital,Health Care Services & Hospitals,37,52,44.5,other scientist,na,0,0,1,0,0,0,0,0,0,0,0,32.517,-97.3344
Machine Learning Engineer - Regulatory,3.7,"Lenexa, KS","Chicago, IL",6,Cboe Global Markets,Stock Exchanges,61,113,87.0,machine learning engineer,na,1,0,0,1,0,0,0,0,1,0,0,38.9609,-94.8018
R&D Specialist/ Food Scientist,2.4,"Hoopeston, IL","Flower Mound, TX",6,Teasdale Latin Foods,Food & Beverage Manufacturing,39,66,52.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,40.4608,-87.6635
Data Engineer,3.2,"New York, NY","New York, NY",6,Guidepoint,Research & Development,43,86,64.5,data engineer,na,1,0,1,1,0,0,0,0,0,0,0,40.6943,-73.9249
"Scientist, Bacteriology",2.1,"Concord, CA","Concord, CA",5,Cerus Corporation,Biotech & Pharmaceuticals,74,149,111.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,37.9722,-122.0016
"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",3.7,"Cambridge, MA","OSAKA, Japan",9,Takeda Pharmaceuticals,Biotech & Pharmaceuticals,113,196,154.5,data engineer,na,0,1,1,1,0,0,0,0,1,0,1,42.3759,-71.1185
Senior Research Scientist-Machine Learning,2.6,"Pittsburgh, PA","Pittsburgh, PA",6,Software Engineering Institute,Colleges & Universities,81,167,124.0,machine learning engineer,sr,0,0,0,0,0,0,0,0,0,0,0,40.4397,-79.9763
Senior Data Scientist,4.4,"Chicago, IL","Chicago, IL",5,Maven Wave Partners,Consulting,97,160,128.5,data scientist,sr,1,0,1,1,0,0,0,0,1,0,0,41.8375,-87.6866
Clinical Laboratory Scientist,3.7,"Vail, CO","Vail, CO",6,Vail Health,Health Care Services & Hospitals,49,81,65.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,39.6385,-106.3613
Analytics Manager - Data Mart,3.5,"Scotts Valley, CA","Scotts Valley, CA",6,Central California Alliance for Health,Health Care Services & Hospitals,42,86,64.0,Data scientist project manager,na,0,0,0,1,0,0,0,0,0,0,0,37.0555,-122.0118
Sr. Data Engineer - Contract-to-Hire (Java),3.0,"Knoxville, TN","Knoxville, TN",9,Pilot Flying J Travel Centers LLC,Gas Stations,69,127,98.0,data engineer,sr,1,0,0,1,0,0,0,0,0,0,0,35.9692,-83.9496
Data Scientist - Algorithms & Inference,4.2,"San Francisco, CA","San Francisco, CA",4,Nuna,Enterprise Software & Network Solutions,110,175,142.5,data scientist,na,0,0,0,0,0,0,0,0,0,0,0,37.7558,-122.4449
Senior Data Scientist - R&D Oncology,3.9,"New York, NY","Cambridge, United Kingdom",9,AstraZeneca,Biotech & Pharmaceuticals,102,172,137.0,data scientist,sr,1,0,0,0,0,0,0,0,0,0,0,40.6943,-73.9249
Data Engineer,4.0,"Denver, CO","Denver, CO",6,Pinnacol Assurance,Insurance Carriers,74,124,99.0,data engineer,na,1,0,1,1,0,0,0,0,0,0,0,39.762,-104.8758
Food Scientist - Developer,3.3,"Milwaukee, WI","Milwaukee, WI",6,Palermo's Pizza,Food & Beverage Manufacturing,40,68,54.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,43.0642,-87.9675
Senior Data Scientist,4.4,"Natick, MA","Natick, MA",7,MathWorks,Computer Hardware & Software,108,171,139.5,data scientist,sr,1,0,0,1,0,0,0,0,0,0,0,,
Data Engineer,3.4,"Rockville, MD","Reston, VA",5,MetroStar Systems,IT Services,76,142,109.0,data engineer,na,0,0,1,0,0,0,0,0,0,0,0,39.0834,-77.1553
"Director II, Data Science - GRM Actuarial",3.3,"Chicago, IL","Boston, MA",9,Liberty Mutual Insurance,Insurance Carriers,202,306,254.0,data scientist,na,1,0,0,0,0,0,0,0,0,0,0,41.8375,-87.6866
"Scientist, Molecular/Cellular Biologist",2.9,"South San Francisco, CA","San Francisco, CA",5,Audentes Therapeutics,Biotech & Pharmaceuticals,49,97,73.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,37.6538,-122.4196
Staff Scientist-Downstream Process Development,2.7,"Rockville, MD","Rockville, MD",5,Advanced BioScience Laboratories,Biotech & Pharmaceuticals,49,113,81.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,39.0834,-77.1553
MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB,3.6,"Millville, DE","Lewes, DE",7,Beebe Healthcare,Health Care Services & Hospitals,43,70,56.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,38.5356,-75.1284
Scientist - Analytical Services,3.1,"Winston-Salem, NC","Winston-Salem, NC",8,Reynolds American,Consumer Products Manufacturing,65,134,99.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,36.1029,-80.261
Associate Data Analyst- Graduate Development Program,3.3,"Richfield, OH","Richfield, OH",6,National Interstate,Insurance Carriers,32,59,45.5,analyst,na,0,0,0,0,0,0,0,0,0,0,0,41.2354,-81.6421
Sr. Data Engineer,4.5,"Indianapolis, IN","Indianapolis, IN",4,Moser Consulting,Consulting,87,158,122.5,data engineer,sr,1,1,1,1,0,0,0,0,1,0,1,39.7771,-86.1458
Senior Insurance Data Scientist,3.9,"Chicago, IL","Chicago, IL",8,TransUnion,Financial Analytics & Research,107,173,140.0,data scientist,sr,1,0,0,1,0,0,0,0,0,0,0,41.8375,-87.6866
Senior Data Science Systems Engineer,3.2,"Hampton, VA","Bedford, MA",8,MITRE,Federal Agencies,56,99,77.5,data engineer,sr,0,0,0,0,0,0,0,0,0,0,0,37.0551,-76.363
ENVIRONMENTAL ENGINEER/SCIENTIST,3.3,"Cambridge, MA","Cambridge, MA",3,Mcphail Associates,Construction,52,58,55.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,42.3759,-71.1185
Senior Scientist - Regulatory Submissions,3.1,"Winston-Salem, NC","Winston-Salem, NC",8,Reynolds American,Consumer Products Manufacturing,80,155,117.5,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,36.1029,-80.261
Scientist - Biomarker and Flow Cytometry,2.4,"San Diego, CA","San Diego, CA",6,Crown Bioscience,Biotech & Pharmaceuticals,43,98,70.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,32.8313,-117.1222
Revenue Analytics Manager,4.8,"San Francisco, CA","San Francisco, CA",4,HOVER,Computer Hardware & Software,45,78,61.5,Data scientist project manager,na,0,0,0,1,0,0,0,0,0,0,0,37.7558,-122.4449
"Associate Scientist, LC/MS Biologics",2.9,"Ithaca, NY","Morrisville, NC",7,Q2 Solutions,Biotech & Pharmaceuticals,44,96,70.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,42.4442,-76.5032
Sr. Scientist Method Development,2.9,"Marietta, GA","Morrisville, NC",7,Q2 Solutions,Biotech & Pharmaceuticals,50,110,80.0,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,33.9533,-84.5422
IT - Data Engineer II,3.4,"Quincy, MA","Quincy, MA",7,Arbella Insurance,Insurance Carriers,61,119,90.0,data engineer,na,0,1,0,1,0,0,0,0,1,0,0,42.2506,-71.0187
"Research Scientist, Immunology - Cancer Biology",3.509821428571427,"Cambridge, MA","San Mateo, CA",2,Kronos Bio,Biotech & Pharmaceuticals,100,140,120.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,42.3759,-71.1185
"Project Scientist - Auton Lab, Robotics Institute",2.6,"Pittsburgh, PA","Pittsburgh, PA",6,Software Engineering Institute,Colleges & Universities,56,91,73.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,40.4397,-79.9763
Data Scientist,3.8,"Fort Lauderdale, FL","Fort Lauderdale, FL",6,Zimmerman Advertising,Advertising & Marketing,68,114,91.0,data scientist,na,1,0,0,1,0,0,0,0,1,0,0,26.1412,-80.1464
Data Scientist,5.0,"Washington, DC","Alexandria, VA",2,BPA Services,Enterprise Software & Network Solutions,150,160,155.0,data scientist,na,0,0,1,0,0,0,0,0,0,0,0,38.9047,-77.0163
"Enterprise Architect, Data",3.6,"Boston, MA","Springfield, MA",8,MassMutual,Insurance Carriers,101,158,129.5,data engineer,na,1,1,1,1,0,0,0,0,1,0,0,42.3188,-71.0852
"Senior Manager, Epidemiologic Data Scientist",4.0,"New York, NY","New York, NY",9,Pfizer,Biotech & Pharmaceuticals,125,210,167.5,data scientist,sr,0,0,1,0,0,0,0,0,0,0,0,40.6943,-73.9249
Corporate Risk Data Analyst (SQL Based) - Milwaukee or,3.8,"Green Bay, WI","Green Bay, WI",7,Associated Banc-Corp,Banks & Credit Unions,43,77,60.0,analyst,na,0,0,1,0,0,0,0,0,0,0,0,44.5148,-87.9895
Lead Data Scientist,3.9,"Burbank, CA","Burbank, CA",4,Zest AI,Financial Analytics & Research,139,221,180.0,data scientist,sr,1,0,0,1,0,0,0,0,0,0,0,34.1879,-118.3235
"Marketing Data Analyst, May 2020 Undergrad",3.8,"New York, NY","New York, NY",7,Fareportal,Travel Agencies,44,86,65.0,analyst,na,0,0,0,1,0,0,0,0,0,0,0,40.6943,-73.9249
Senior Data Engineer,4.3,"Durham, NC","Daly City, CA",8,Genesys,Computer Hardware & Software,78,147,112.5,data engineer,sr,1,1,1,0,0,0,0,0,1,1,0,35.9792,-78.9022
Senior Data Analyst,1.9,"New York, NY","New York, NY",5,Moda Operandi,"Department, Clothing, & Shoe Stores",65,110,87.5,analyst,sr,1,0,0,1,0,0,0,0,0,0,0,40.6943,-73.9249
Data Modeler - Data Solutions Engineer,3.3,"Indianapolis, IN","Boston, MA",9,Liberty Mutual Insurance,Insurance Carriers,37,66,51.5,data engineer,na,1,0,0,1,0,0,0,0,0,0,0,39.7771,-86.1458
Associate Environmental Scientist - Wildlife Biologist,4.7,"Clovis, CA","Visalia, CA",4,QK,Architectural & Engineering Services,38,64,51.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,36.8278,-119.683
"Associate, Data Science, Internal Audit",3.1,"Boston, MA","Madrid, Spain",9,Santander,Banks & Credit Unions,43,82,62.5,data scientist,na,1,0,0,1,0,0,0,0,0,0,0,42.3188,-71.0852
Sr Data Engineer (Sr BI Developer),3.4,"Chandler, AZ","Franklin, TN",6,Tivity Health,Health Care Services & Hospitals,90,110,100.0,data engineer,sr,0,0,0,1,0,0,0,0,1,0,0,33.2825,-111.8514
Data Engineer,4.4,"Chantilly, VA","Washington, DC",4,BRMi,IT Services,61,109,85.0,data engineer,na,1,1,1,0,0,0,0,0,1,0,0,38.8868,-77.4453
Senior LiDAR Data Scientist,3.9,"Orlando, FL","Orlando, FL",5,Luminar Technologies,Computer Hardware & Software,93,151,122.0,data scientist,sr,1,0,1,0,0,0,0,0,0,0,0,28.4773,-81.337
Salesforce Analytics Consultant,3.9,"Chicago, IL","Jacksonville, FL",6,"Emtec, Inc.",Enterprise Software & Network Solutions,52,81,66.5,data analitics,na,1,0,0,1,0,0,0,0,0,0,0,41.8375,-87.6866
"Technology-Minded, Data Professional Opportunities",4.7,"Columbia, MO","Columbia, MO",7,Veterans United Home Loans,Lending,40,101,70.5,analyst,na,0,1,0,1,0,0,0,0,1,0,1,38.9472,-92.3268
Senior Data Engineer,4.7,"Austin, TX","Austin, TX",4,Praetorian,Security Services,97,180,138.5,data engineer,sr,1,1,0,1,0,0,0,1,0,0,0,30.3005,-97.7522
Managing Data Scientist/ML Engineer,3.4,"Boston, MA","London, United Kingdom",7,PA Consulting,Consulting,81,134,107.5,data engineer,na,0,1,0,1,0,0,0,0,1,0,1,42.3188,-71.0852
"Scientist, Pharmacometrics",3.8,"Cambridge, MA","Cambridge, MA",6,Agios Pharmaceuticals,Biotech & Pharmaceuticals,84,157,120.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,42.3759,-71.1185
Staff Scientist- Upstream PD,2.7,"Rockville, MD","Rockville, MD",5,Advanced BioScience Laboratories,Biotech & Pharmaceuticals,49,113,81.0,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,39.0834,-77.1553
Scientist Manufacturing Pharma - Kentucky BioProcessing,3.1,"Owensboro, KY","Winston-Salem, NC",8,Reynolds American,Consumer Products Manufacturing,68,139,103.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,37.7575,-87.1172
Sr. Data Engineer,3.4,"Chicago, IL","Chicago, IL",7,Echo Global Logistics,Transportation Management,75,140,107.5,data engineer,sr,0,0,0,1,0,0,0,0,0,0,0,41.8375,-87.6866
Lead Big Data Engineer,4.0,"San Francisco, CA","Mill Valley, CA",7,Glassdoor,Internet,121,203,162.0,data engineer,sr,1,1,1,0,0,0,0,0,1,0,0,37.7558,-122.4449
Product Engineer – Spatial Data Science and Statistical Analysis,3.5,"Redlands, CA","Redlands, CA",7,Esri,Computer Hardware & Software,52,85,68.5,data engineer,na,1,1,0,0,0,1,1,1,0,0,0,34.0512,-117.1712
Sr Software Engineer (Data Scientist),3.4,"Westlake, OH","New York, NY",9,Assurant,Insurance Carriers,81,140,110.5,data engineer,sr,0,0,0,1,0,1,0,1,0,0,0,41.4524,-81.9294
College Hire - Data Scientist - Open to December 2019 Graduates,3.7,"Peoria, IL","Deerfield, IL",9,Caterpillar,Industrial Manufacturing,63,99,81.0,data scientist,na,0,0,0,0,0,0,0,0,0,0,0,40.752,-89.6154
Senior Data Scientist,4.3,"Chicago, IL","Chicago, IL",7,Equity Residential,Real Estate,110,150,130.0,data scientist,sr,1,1,0,1,0,0,1,0,1,0,0,41.8375,-87.6866
Sr. Data Engineer (ETL Developer),3.7,"Des Moines, IA","Des Moines, IA",5,F&G,Insurance Carriers,83,148,115.5,data engineer,sr,1,0,0,1,0,0,0,0,0,0,0,41.5725,-93.6105
Senior Data Scientist Artificial Intelligence,3.8,"Richland, WA","Richland, WA",7,PNNL,Energy,60,101,80.5,data scientist,sr,0,0,0,0,0,1,0,1,0,0,0,46.2824,-119.2939
Analytics - Business Assurance Data Analyst,4.6,"Cedar Rapids, IA","Cedar Rapids, IA",6,GreatAmerica Financial Services,Lending,31,55,43.0,analyst,na,0,0,0,1,0,0,0,0,0,0,0,41.9662,-91.6783
"Associate Director/Director, Safety Scientist",4.4,"Cambridge, MA","Cambridge, MA",5,Acceleron Pharma,Biotech & Pharmaceuticals,102,178,140.0,director,na,0,0,0,0,0,0,0,0,0,0,0,42.3759,-71.1185
"Senior Scientist, Cell Pharmacology/Assay Development",3.509821428571427,"Cambridge, MA","San Mateo, CA",2,Kronos Bio,Biotech & Pharmaceuticals,110,130,120.0,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,42.3759,-71.1185
Data Analyst Senior,3.0,"Philadelphia, PA","Philadelphia, PA",8,AmeriHealth Caritas,Insurance Carriers,48,85,66.5,analyst,sr,0,0,0,1,0,0,0,0,0,0,0,40.0077,-75.1339
Lead Data Engineer (Python),4.7,"San Francisco, CA","Los Angeles, CA",4,Strategic Employment Partners,Staffing & Outsourcing,66,123,94.5,data engineer,sr,1,0,1,0,0,0,0,0,0,0,0,37.7558,-122.4449
Senior Data Scientist 4 Artificial Intelligence,3.8,"Seattle, WA","Richland, WA",7,PNNL,Energy,92,146,119.0,data scientist,sr,0,0,0,0,0,1,0,1,0,0,0,47.6211,-122.3244
Medical Lab Scientist - MLT,3.2,"Omaha, NE","Englewood, CO",9,Catholic Health Initiatives,Health Care Services & Hospitals,43,60,51.5,other scientist,na,0,0,0,0,0,0,0,0,0,0,0,41.2627,-96.0529
"Senior Operations Data Analyst, Call Center Operations",2.7,"Nashville, TN","Peachtree Corners, GA",8,FLEETCOR,Financial Transaction Processing,20,35,27.5,analyst,sr,0,0,0,0,0,0,0,0,0,0,0,36.1715,-86.7842
"Director II, Data Science - GRS Predictive Analytics",3.3,"Chicago, IL","Boston, MA",9,Liberty Mutual Insurance,Insurance Carriers,150,239,194.5,data scientist,na,1,0,0,0,0,0,0,0,0,0,0,41.8375,-87.6866
RESEARCH COMPUTER SCIENTIST - RESEARCH ENGINEER - SR. COMPUTER SCIENTIST - SOFTWARE DEVELOPMENT,3.9,"San Antonio, TX","San Antonio, TX",7,Southwest Research Institute,Research & Development,52,91,71.5,other scientist,sr,1,0,1,1,0,0,0,0,0,0,0,29.4632,-98.5238
Geospatial Software Developer and Data Scientist,3.7,"Austin, TX","Austin, TX",6,Applied Research Laboratories,Colleges & Universities,82,129,105.5,data scientist,na,1,0,1,0,1,1,1,1,0,0,0,30.3005,-97.7522
Senior Scientist - Toxicologist - Product Integrity (Stewardship),3.1,"Winston-Salem, NC","Winston-Salem, NC",8,Reynolds American,Consumer Products Manufacturing,47,101,74.0,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,36.1029,-80.261
Systems Engineer II - Data Analyst,3.7,"Huntsville, AL","Waltham, MA",9,Raytheon,Aerospace & Defense,49,76,62.5,data engineer,na,0,0,0,0,0,0,0,0,0,0,0,34.6981,-86.6412
Senior Research Analytical Scientist-Non-Targeted Analysis,4.3,"Durham, NC","Research Triangle Park, NC",7,RTI International,Research & Development,43,88,65.5,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,35.9792,-78.9022
Director Data Science,3.6,"Fort Lee, NJ","Fort Lee, NJ",7,TRANZACT,Advertising & Marketing,124,199,161.5,data scientist,na,1,0,1,1,0,0,0,0,0,0,0,40.8509,-73.9713
Sr Data Analyst - IT,2.1,"Blue Bell, PA","Blue Bell, PA",7,United BioSource,Biotech & Pharmaceuticals,52,93,72.5,analyst,sr,0,0,0,1,0,0,0,0,0,0,0,40.1474,-75.2687
Senior Data Engineer,3.9,"San Francisco, CA","San Francisco, CA",4,Figure Eight,Computer Hardware & Software,97,181,139.0,data engineer,sr,1,0,1,0,0,0,0,0,0,0,0,37.7558,-122.4449
Senior Data Engineer,3.9,"San Francisco, CA","San Francisco, CA",5,Tapjoy,Internet,100,173,136.5,data engineer,sr,0,0,0,1,0,0,0,0,0,0,0,37.7558,-122.4449
Associate Machine Learning Engineer / Data Scientist May 2020 Undergrad,3.8,"New York, NY","New York, NY",7,Fareportal,Travel Agencies,53,96,74.5,data engineer,na,1,1,0,0,0,0,0,0,0,0,0,40.6943,-73.9249
Senior Scientist - Biostatistician,3.1,"Winston-Salem, NC","Winston-Salem, NC",8,Reynolds American,Consumer Products Manufacturing,65,96,80.5,other scientist,sr,0,0,0,0,0,0,0,0,0,0,0,36.1029,-80.261
Data Scientist,3.5,"Albuquerque, NM","Gottingen, Germany",8,Sartorius,Biotech & Pharmaceuticals,56,95,75.5,data scientist,na,1,0,0,0,0,0,0,0,0,0,0,35.1054,-106.6465
Data Scientist,4.7,"Saint Louis, MO","Saint Louis, MO",4,1904labs,IT Services,111,176,143.5,data scientist,na,1,1,0,1,1,0,1,1,0,0,0,,
Data Scientist,5.0,"Springfield, VA","Arlington, VA",4,Royce Geospatial,Aerospace & Defense,75,127,101.0,data scientist,na,1,0,0,1,0,0,0,0,0,0,0,38.781,-77.1839
